content_id,content,subject,sentiment_value,sentiment_word
2973,拿下了，开回来扔修理厂简单的查了一下，没什么大问题，就是变速箱油封有点渗油，球笼得换，别的没了,动力,-1,
3830,上周去了趟果园，回家一看车身两侧全是树枝划的划痕，不过洗车抛一下就好了。小坑这些也有，估计是路上飞溅的小石子弄的。,外观,0,
247,没有急事，我就缓加油，开到100公里/小时也是一千多转速加上去的。二百多公里了，大多城郊，油耗还是6.0。总油耗平均7.4。,油耗,0,
11642,特意试了一下，不踩油门滑行一直是1100转，2档，踩刹车转速会降下来,安全性,0,
2297,因为水平，重心得到很好的控制，车身稳定，发动机震动还是有的,动力,0,
4748,挂着啥东东在底盘上了吧,操控,0,
15201,能查的都查了，油门踏板没毛病，脚垫都没有，感觉是发动机反应迟钝,动力,-1,
7231,空调发动机是电带动的，不是汽车发动机带动的，发动机关了，空调用的蓄电池的电。,舒适性,0,
7231,空调发动机是电带动的，不是汽车发动机带动的，发动机关了，空调用的蓄电池的电。,动力,0,
7489,空调开了本来就会影响自动启停，不然压缩机靠什么工作？麻烦多看看说明书。,舒适性,0,
9053,按照平均速度来说，国内城市这么堵车的话，5000公里的实际发动机运行时间和外国的12000公里差不多,动力,0,
11038,感谢大家回答，后来在我详细阅读了说明书之后，发现有一条启停不启动的条件，就是空调开开来的时候，车内温度与设定温度差距较大，所以这个不是bug，是我书读的少,舒适性,0,
12362,要是这么比，肯定选时尚，差一万，外观漂亮多了，獠牙，尾翼，18寸轮圈，自动头灯。档把区也不一样，时尚的好看,外观,1,
7046,发动，踩刹车，挂档，松手刹，松刹车，车就走了。驻车时踩刹车至车停，挂P档，拉手刹，就可以了。注意别加速或刹车过猛。其他没什么的，几天你就可以做到人车合一了。,动力,0,
7046,发动，踩刹车，挂档，松手刹，松刹车，车就走了。驻车时踩刹车至车停，挂P档，拉手刹，就可以了。注意别加速或刹车过猛。其他没什么的，几天你就可以做到人车合一了。,安全性,0,
6620,就只是中央靠左那个出风口出热风吧？你把空调旋钮温度调低试试,舒适性,0,
13269,那就在方向盘设置里找吧,操控,0,
10242,120噪音真心没有你说的大。你可以试试。我反正安了没感觉。油耗倒是有所上升。跑高速高0.5-1之间吧。,油耗,1,
10242,120噪音真心没有你说的大。你可以试试。我反正安了没感觉。油耗倒是有所上升。跑高速高0.5-1之间吧。,舒适性,1,
10218,NX200变速箱有缺陷的，要入就要入AT变速箱的200t，那就是45万预算了,动力,0,
7533,来上海早高峰开下试试，油耗进10算你屌大,油耗,0,
4020,除了发动机 其它的也没怎么仔细查 发动机也听不出什么问题…… 感觉自己去挑车也没啥用,动力,0,
14877,这车减震行程长，确实撅哒。尤其我刚开了一年公司的奥迪q7，再开森林人特明显，不过现在习惯了，平直路面不撅哒。,舒适性,-1,
5726,没来过2.5不知道2.5的油耗。2.0T跑国道一般就是六个多油，跑高速一般不超120的话也就是七个油，一箱油跑七百公里没问题,油耗,0,
8715,是不是就是价格es和日间行车灯？ 外观内饰变吗/,外观,0,
8715,是不是就是价格es和日间行车灯？ 外观内饰变吗/,内饰,0,
5619,斯巴鲁的车操控制非常好，加速有推背感，而且很省油。,操控,1,
5619,斯巴鲁的车操控制非常好，加速有推背感，而且很省油。,油耗,1,
5619,斯巴鲁的车操控制非常好，加速有推背感，而且很省油。,动力,1,
4871,今天试了一下，从市里到县里将近100公里，速度没超过120，油耗从8点多降到了7,油耗,0,
6628,可迪亚克就算了吧，试驾过操控一般，内饰也很一般。森林人如果上新款，特别是加鹰眼的话，价格只高不低,操控,-1,
6628,可迪亚克就算了吧，试驾过操控一般，内饰也很一般。森林人如果上新款，特别是加鹰眼的话，价格只高不低,内饰,-1,
6628,可迪亚克就算了吧，试驾过操控一般，内饰也很一般。森林人如果上新款，特别是加鹰眼的话，价格只高不低,价格,-1,
13716,车子不就是要看配置吗?再好的品牌每款配置都不同,配置,0,
5630,宽适空间和较高配置的是年轻人选车的首选呀,空间,0,
5630,宽适空间和较高配置的是年轻人选车的首选呀,配置,0,
15209,过收费站的时候会被限高横杠挡住，进地下车库的时候也痛苦，森林人的后备箱不算小了，车顶行李箱用处不大,空间,1,
4594,13款2.0，跑140无压力，但很少这样开，另外跑那么快干啥，上天？底盘高的车子本身风阻就大。跑140，一个油耗会增高，再个容易违章被拍。,油耗,-1,
4594,13款2.0，跑140无压力，但很少这样开，另外跑那么快干啥，上天？底盘高的车子本身风阻就大。跑140，一个油耗会增高，再个容易违章被拍。,操控,0,
11821,变速箱油一般是满5年或6万公里换，我的13款明年3月满5年了要去换了，估计不会超过3万5千公里，汽车油液时间长了也会变质的。,动力,0,
9910,第一次也是最后一次在论坛里回复此类问题：森林人新车异味非常小，比我见过的所有国产车、合资车都要小。新车除开淡淡的真皮味外，关上窗晒上两三天再通通风就可以了。,舒适性,1,
1750,糊味是发动机的海蜡受热散发到司机室的，，总的来说斯巴鲁新车味道还算可以。我网购了竹炭。差不多2个月左右就没有啥新车异味了。。,舒适性,-1,
1750,糊味是发动机的海蜡受热散发到司机室的，，总的来说斯巴鲁新车味道还算可以。我网购了竹炭。差不多2个月左右就没有啥新车异味了。。,动力,0,
16952,马路上的出租1.6 经常超我的2.5森，他们动力一点不差，因为它们用了发动机的80，我只用了50。,动力,1,
1897,副厂大灯质量太差 配置也差,配置,-1,
10899,先去4S店叫他们检测，判断故障原因，看价格合不合适再决定修不修呗。,价格,0,
3707,其他不做评价，但一直觉得指南者的外观，是这个级别里最漂亮的，没有之一,外观,1,
10768,感觉此车的动力不错，在同等车辆中算是不错的了吧,动力,1,
9111,新车时就上限多一厘米，我觉得只要加速不肉应该就没问题,动力,1,
3389,国产了我就一定不会买了。因为国产了就会用国产的钢材和生产线，我不确定还有没有原厂的车身安全性。,外观,0,
3389,国产了我就一定不会买了。因为国产了就会用国产的钢材和生产线，我不确定还有没有原厂的车身安全性。,安全性,0,
15189,d挡停车启停启动熄火 挂入n挡应该会启动发动机的啊,动力,0,
4345,是的，油耗到8.6了。,油耗,0,
4763,16款就有这个了，发动机声音变好了是不是换新机油了。,舒适性,1,
16159,有时路面不好的话胎噪要比风噪大很多,舒适性,-1,风噪大很多
5987,破话车身的平衡性，让驾驶员无法判断车身极限的到来，,外观,0,
11575,为什么我的综合油耗一直在10以上呢？ 我可是经常跑高速的，请教各位省油的高招,油耗,0,
16172,是的，森属于越开越喜欢的那种，转速在二千至三千之间提速不错，底盘很稳，在土路上不知不觉就能超很多其它suv,操控,1,底盘很稳
11633,软质材料使用率并非下游，主要是设计感太落后了，跟近两年的科幻内饰一比。。。。。。,内饰,-1,设计感太落后
6471,N档熄火，导航什么的都不会断电！！难道每次挂到P档再熄火一次？,配置,0,
11438,多少有点吧，抓地力肯定提高了，但是动力损耗了，我觉得得不偿失。看你的需求是啥了。,操控,1,抓地力肯定提高了
11438,多少有点吧，抓地力肯定提高了，但是动力损耗了，我觉得得不偿失。看你的需求是啥了。,动力,-1,损耗
9193,我也看中了这款，价格300多文犹豫了很久,价格,0,
4059,森林人性能好，车好看，又省钱，当然是适合于我们这一些初创业者。,操控,1,性能好
4059,森林人性能好，车好看，又省钱，当然是适合于我们这一些初创业者。,动力,1,性能好
15845,明白 40W内加速最快的SUV是什么车 除了唐,动力,0,
7720,个人感觉特装扮比较值，一键启动，电动尾门都有了，其他的就是外观的区别了,外观,0,
13086,还有运动踏板，车身镀络装饰条。,外观,0,
829,车厢内被晒得很热时，先打开窗散热再开空调，短时间内不可能凉下来的。,舒适性,0,
5137,切换到内循环试试，车辆外循环进风口在发动机舱，发动机舱温度高，所以感觉空调制冷效果差,舒适性,-1,制冷效果差
5137,切换到内循环试试，车辆外循环进风口在发动机舱，发动机舱温度高，所以感觉空调制冷效果差,动力,0,
3944,机械性能，操控性，安全性都没办法吐槽，所以只能吐槽内饰了，不过说老实话 13款之后的内饰并不差,操控,1,没办法吐槽
3944,机械性能，操控性，安全性都没办法吐槽，所以只能吐槽内饰了，不过说老实话 13款之后的内饰并不差,动力,1,没办法吐槽
3944,机械性能，操控性，安全性都没办法吐槽，所以只能吐槽内饰了，不过说老实话 13款之后的内饰并不差,内饰,1,并不差
3944,机械性能，操控性，安全性都没办法吐槽，所以只能吐槽内饰了，不过说老实话 13款之后的内饰并不差,安全性,1,没办法吐槽
16808,途观L空间 轴距确实不错，舒适度也很高，保值率和空间大得多。推荐途观L,舒适性,1,舒适度也很高
16808,途观L空间 轴距确实不错，舒适度也很高，保值率和空间大得多。推荐途观L,空间,1,空间大得多
16808,途观L空间 轴距确实不错，舒适度也很高，保值率和空间大得多。推荐途观L,价格,1,保值率大得多
17396,肯定会有一些优惠，但不会价格大跳水，因为新款出来之前厂家就会控制产量了。,价格,0,有一些优惠，但不会价格大跳水
5122,新森只有价格上做文章了 不然会死的很难看   ,价格,0,
8280,一直忘记写了，方向盘抖动已解决，属于动平衡问题，然后前后轮胎调换了一下就好了。,操控,0,
10829,我换了建伍917主机，做了四门隔音，把喇叭换了一下，一共花了1.2W ，效果还不错。,价格,0,
1902,看你对速度的理解，马力大体现在提速而不是绝对速度，2.5非常适合森林人这种有点野性的SUV，虽然我买了XT……但还没试过涡轮全开就要刹车了,动力,1,有点野性
1902,看你对速度的理解，马力大体现在提速而不是绝对速度，2.5非常适合森林人这种有点野性的SUV，虽然我买了XT……但还没试过涡轮全开就要刹车了,安全性,0,
2932,我刚买的，一手车 10款2.5 9万多公里 改了brembo刹车全套车身稳定杆 无事故 刚做完大保养 4儿子换的正时皮带啥的， 7W入的手 你可以参考,配置,0,
2932,我刚买的，一手车 10款2.5 9万多公里 改了brembo刹车全套车身稳定杆 无事故 刚做完大保养 4儿子换的正时皮带啥的， 7W入的手 你可以参考,价格,0,
11147,车载导航没意思，我都用手机导航的。,配置,-1,车载导航没意思
5489,原厂机油，不烧！在德格小店换了网购机油机滤，嘉实多020的油，路上再观察机油损耗！发动机减档减速油效果啊……    ,配置,0,
5489,原厂机油，不烧！在德格小店换了网购机油机滤，嘉实多020的油，路上再观察机油损耗！发动机减档减速油效果啊……    ,动力,0,
5489,原厂机油，不烧！在德格小店换了网购机油机滤，嘉实多020的油，路上再观察机油损耗！发动机减档减速油效果啊……    ,操控,0,
11116,石墨烯你跑8000？不怕烧发动机 。如果加了石墨烯最好4000就换掉，3000以后马上就衰减了。,动力,0,
1498,和换刹车片没有关系，我也是刚换了刹车片的。你车辆启动的时候小屏幕上没有提示你什么吗    ,安全性,0,
7524,棕色好看。 要不抛个硬币吧。,外观,0,
3552,欧蓝德不配超选四驱超选四驱偏向对结构的诠释。欧蓝德的四驱架构和三菱的evolution 接近，电控的底层构建也是相同的。    ,配置,0,
4290,我买的寒冰银…非常后悔没买蓝色     ,外观,0,
5937,这个车需要提配置啊？说明你对森不了解啊,配置,0,
876,裸车优惠了多少？落地多少？,价格,0,
612,不用说！这个价位就森林人、超级维特拉是全时四驱！比欧蓝德的四驱强多了！欧蓝德顶配就多了一个类似于加了个前锁！    ,配置,1,比欧蓝德的四驱强多了
15457,哥们，裸车优惠了多少？,价格,0,
13875,我去年花了100多元自己安装了一个，可以显示速度、水温、电压，接在OBD上的，非常省电，拔掉钥匙后待机电流只有5mA,配置,0,
6027,斯巴鲁是胎压警报，确实是不好用，要开一段时间才能进行警报。我新手司机，新车500公里被马路牙子划破，第二天启动时没发现，也没有胎压警报，当时轮胎是一点气都没有，要不是有人提醒可能我都已经开上路了，那轮毂可能也报废了。,配置,-1,确实是不好用
15091,蓝棕都挺好，随便选吧，我喜欢年轻一点，选的蓝,外观,0,
1147,我6万换的，觉得自己被套路了，建议8万换。,价格,-1,被套路了
15566,森林人现在优惠很大，盼着在便宜点,价格,0,
5838,纸糊的其实最有安全性！比如你骑自行车被斯巴鲁纸糊车撞了，不会把你撞死，顶多撞成脑残，就像你现在这样    ,安全性,0,
1879,13款2.0，换了G012AT胎，最低油耗也是5.8，是冬天从崇礼回北京跑出来的，一路按限速跑，有部分高速限速80。 这个五一刚跑了一趟北京到连云港来回，1600公里包括150公里市区道路，高速也都是按限速跑，大部分120。平均油耗7.4。,油耗,0,
13648,斯巴鲁本来优惠幅度就不大    ,价格,0,
2587,前轮换的菲罗多，不错，无噪音。后轮本来还是换菲罗多，可惜涨价了！最后，换的佐佐木,舒适性,1,不错，无噪音
2587,前轮换的菲罗多，不错，无噪音。后轮本来还是换菲罗多，可惜涨价了！最后，换的佐佐木,价格,-1,可惜涨价了
7851,谢谢您，目前还没有对比出来，这两天光修车了  低速档还是挺满意的，虽说比不上之前俩车的低速四驱，但是凑合吧    ,动力,0,
16477,高强度铁皮，抗拉伸好，质量轻！重点是不造假……对吧对吧！我只能找到这借口了...    ,配置,0,
7578,保险全保，只打九点五折，车行可抽好几千块，贷15W三年利息也要一万多，再加2000手续费，实则贵不少    ,价格,0,
8487,这价格不错了，我是春节前在西安提的2.5同款，优惠三千，啥也没送。,价格,0,
10687,朋友 你哪个诚市优惠1.8W 我宁波    ,价格,0,
13619,这个优惠是否包含了置换？是全款还是贷款？好像有点区别   ,价格,0,
6397,新款和旧款的变化不是很大，至少从悬挂结构，发动机，变速箱等大件来看，没什么大变化。进口车降税最快也要国庆节左右才能出来，而且新款没有优惠，我觉得还是旧款性价比高点。,价格,0,
6397,新款和旧款的变化不是很大，至少从悬挂结构，发动机，变速箱等大件来看，没什么大变化。进口车降税最快也要国庆节左右才能出来，而且新款没有优惠，我觉得还是旧款性价比高点。,动力,0,
7864,上上个月去问已经优惠1w了，前几天有个兄弟不是发帖说优惠1.8w么？,价格,0,
5565,小保养700左右，大保养1000不到，森林人保养间隔短，5000公里就要保养。19款肯定比现款的性价比要高，因为10月份关税要下降，但是新车优惠基本不用考虑，所以如何决定还要看楼主自己的决定。,价格,0,
522,楼主优惠多少？我准备去滨江的4s看看,价格,0,
1645,我也才定过，优惠两万，和你同款的，送前后防撞护板，两侧脚踏板，后尾翼，底部装甲还有两次保养～,价格,0,
11619,我也是2.5豪华es，优惠现金1.5w 1500现金券    ,价格,0,
10821,套路太深，兄弟，我的优惠八千，加了个车友群才知道外地优惠力度这么大……优惠将近三万     ,价格,0,
4285,2.0高配的优惠多少？你是在无锡哪一家订的？    ,价格,0,
4285,2.0高配的优惠多少？你是在无锡哪一家订的？    ,配置,0,
7614,全款2.0高配裸车优惠多少    ,价格,0,
7614,全款2.0高配裸车优惠多少    ,配置,0,
12423,我已经在合肥这边定了，没有盐城那么大的优惠    ,价格,0,
7298,我就是07款的，我认为是最经典的一代，无框门，momo方向盘，现在13万公里，车况一级棒，我朋友说开起来像5，6万公里的车,操控,0,
17207,三声滴滴滴后不见开门:反复按后面升降按钮并用手带力往上拉十有八九就开了；再不开多半就是洗车工动到方向盘左下边后门按钮了，按一下即可。,操控,0,
6902,我前几年换的米其林3st，安静是安静，但是森林人不适合，路感和操控变差，路不平抢方向盘。最好还换横滨，或者倍耐力p7,操控,-1,操控变差
296,你说的抖是方向盘都还是？如果是方向盘抖，看看轮胎   ,操控,0,
1364,奥迪的方向盘有任何方向感吗？    ,操控,0,
15659,够你折腾的了，空要出风口要换，大约要1000不到，如果想左右车门两侧的出风口看着不突兀，还要再换两个，大约700左右，另外方向盘按键要换，大约900不到，如果你自己这些都会安装的话，加上这台导航拆车件需要3400，另外方向盘按键的线路还需要破线和查线路，自己掂量吧，折腾吧！,价格,0,
15659,够你折腾的了，空要出风口要换，大约要1000不到，如果想左右车门两侧的出风口看着不突兀，还要再换两个，大约700左右，另外方向盘按键要换，大约900不到，如果你自己这些都会安装的话，加上这台导航拆车件需要3400，另外方向盘按键的线路还需要破线和查线路，自己掂量吧，折腾吧！,操控,0,
15659,够你折腾的了，空要出风口要换，大约要1000不到，如果想左右车门两侧的出风口看着不突兀，还要再换两个，大约700左右，另外方向盘按键要换，大约900不到，如果你自己这些都会安装的话，加上这台导航拆车件需要3400，另外方向盘按键的线路还需要破线和查线路，自己掂量吧，折腾吧！,配置,0,
10585,我的就是2.0的啊，我感觉没区别啊。至少70码以外没区别，2.0也够用了吧，方向盘重量不是一样的吗，2.5为什么会比2.0轻盈？,操控,0,
16085,滋滋滋是方向盘液压助力的声音，因为倒车会原地打方向，转向力气比较大，所以会有这个声音。,舒适性,0,
12688,液压助力和随动不冲突，方向盘角度传感器给个信号就行了。    ,操控,0,
14692,那你怎么不抬高底盘再换成mt胎。    ,操控,0,
17321,你那个叫护板吧，底盘装甲应该是喷在车底一层类似沥青的东西吧   ,操控,0,
6030,XV新底盘，各方面优于森林人。除了动力和空间。市里开开xv还可以，如果喜欢出去跑，森林人要好很多。,操控,1,各方面优于森林人
6030,XV新底盘，各方面优于森林人。除了动力和空间。市里开开xv还可以，如果喜欢出去跑，森林人要好很多。,动力,-1,除了动力和空间
6030,XV新底盘，各方面优于森林人。除了动力和空间。市里开开xv还可以，如果喜欢出去跑，森林人要好很多。,空间,-1,除了动力和空间
16047,由于森林人是进口车要船运过来所以所有车都做过一次底盘装甲了，销售说的,操控,0,
9131,感觉你没听懂，你把A的油耗调出来之后，再用小棍棍换就行了   ,油耗,0,
6304,我2.0市区为主，油耗10.5，这年代了，首选当然2.5,动力,0,
6304,我2.0市区为主，油耗10.5，这年代了，首选当然2.5,油耗,0,
4002,18款2.5现在4200公里，油耗北京环路上下班8.8，故障还没遇到过，总之各方面我是超预期的满意(都没试驾过)，不过媳妇嫌车大不爱开，上月又买了个小车给她 。。,油耗,0,
12046,嗯就是！可能油耗也高哟    ,油耗,-1,高
5376,我是17年6月提的2.5豪华特装，目前开了1万1千多公里，平均油耗7.7升/百公里,油耗,0,
11207,再补充下，忽然发现换火花塞后，油耗降低了很多。原先基本在9.8，换了后，成了8.8了。,油耗,0,
16434,海湾的油耗怎么样，原来用白桶的时候，稳定9.3，后来用太阳，油耗变成11了，这次换的红线，油耗又回来了，我请机油论坛的大神测试了粘度，原厂白桶8.4左右，太阳8.9，红线只有7.52，。   ,油耗,0,
4659,你这路况是住哪里啊，我每天内环开到中环，早出晚归避开早晚高峰，综合油耗目前也只有10.1，要是早晚高峰准点出行，妥妥的12个油左右    ,油耗,0,
4793,偶尔用过几次，感觉油耗真的飙升，2.5我感觉完全够用啊，LZ你是不是经常路上跟人飙车,油耗,0,
16900,巡航时试过 I模式油耗6，S模式要8,油耗,0,
4079,一直没有搞明白你们是怎么开的？我这是2.0的，3线城市的市里跑，也不怎么堵，油耗10.4，平均时速21。很无语。        ,油耗,0,
60,我准备等到新款rav4双擎和换代后的卡罗拉双擎上市后里面选择一个再换车，现款的汉兰达虽然保值率高，但油耗以及油品需求都不低，而且还要加价，应对2020年我朝普及乙醇油，我感觉汉兰达用不长久，不适合自己对下一辆车经济性的诉求，新一代rav4和卡罗拉双擎取决那时候两新车的完成度（质量可靠度当先、功能性次之）    ,油耗,0,
60,我准备等到新款rav4双擎和换代后的卡罗拉双擎上市后里面选择一个再换车，现款的汉兰达虽然保值率高，但油耗以及油品需求都不低，而且还要加价，应对2020年我朝普及乙醇油，我感觉汉兰达用不长久，不适合自己对下一辆车经济性的诉求，新一代rav4和卡罗拉双擎取决那时候两新车的完成度（质量可靠度当先、功能性次之）    ,价格,1,保值率高
10267,如果后备箱不放宠物就完全不用管，弄个和破损地方大小差不多的塑料板，用502粘上就行了，这种地方平时也看不到，又不影响美观啥的,空间,0,
11841,我们是在外面烧烤，可以坐在后备箱休息，后背箱门开着灯就是常亮的    ,空间,0,
11151,很好区分的，2.5有无钥匙进入2.0没有；2.5后备箱是自动的2.0不是；新款2.5有车道偏离和自适应巡航2.0没有。或者进入论坛看配置一目了然。,空间,0,
5956,我觉得楼主还是先好好整理下思路再喷，人家cussco一个第三方配件商，根本不是森林人原有设计生产的东西，说白了人家也只是给你多提供一个选择，你要真不满意原设计所谓的刚性和操控等驾驶感受，可以加装（能不能称得上改善了还另说呢）。但是按你的逻辑，出厂的时候应该按韩寒那台车来生产你才满意吧     ,安全性,0,
5956,我觉得楼主还是先好好整理下思路再喷，人家cussco一个第三方配件商，根本不是森林人原有设计生产的东西，说白了人家也只是给你多提供一个选择，你要真不满意原设计所谓的刚性和操控等驾驶感受，可以加装（能不能称得上改善了还另说呢）。但是按你的逻辑，出厂的时候应该按韩寒那台车来生产你才满意吧     ,操控,0,
13244,我用米胖子的，因为基本不越野，安静舒适，到湿滑天气抓地力确实不如原厂的。,舒适性,0,
13244,我用米胖子的，因为基本不越野，安静舒适，到湿滑天气抓地力确实不如原厂的。,操控,0,
13378,这是在告诉你，装个前雷达吧，下次没这么幸运了,配置,0,
2850,4年了该换了橡胶要老化 四条一起换 米胖子的不耐磨容易扎 优点安静,舒适性,1,优点安静
7818,你平常用的机油是什么类型的，如果是便宜的矿物油那么发动机的声音肯定是要大些的，可以换成全合成的试下。,舒适性,0,
2958,我自首保后，白桶机油用了6个月就换成了自己网上买的海湾GT20，这个机油不错，粘度比原车油高点，低转高转声音不错，发动机有劲，前几天又买了太阳0w-20机油，准备下一次换。这些油都是全合成的,动力,1,发动机有劲
8017,算了，不多说了，如果真如资料是介绍的发动机由FB换成FA的话，动力肯定是比现款更强的，拭目以待吧！   ,动力,1,比现款更强的，拭目以待吧
15029,12款以后是新发动机 正时链条   ,动力,0,
14903,据说出了一款2.4t发动机,动力,0,
10081,很不错，至少现在发动机还没让你开个1000公里加一升机油,动力,0,
3199,发动机比较low，2.5自吸普遍已经200 了大灯也low，LED灯组基本都向阵列靠拢了，单个LED无论是流明数还是铺光范围都已经不能满足需要,动力,-1,发动机比较low
3199,发动机比较low，2.5自吸普遍已经200 了大灯也low，LED灯组基本都向阵列靠拢了，单个LED无论是流明数还是铺光范围都已经不能满足需要,配置,-1,发动机比较low
8205,恭喜恭喜。森林人各种接缝处这么大，尤其是尾部，你能购忍受？装配工艺比主流国产车略差，爱它的水平对置发动机 全时四驱系统，森林人2.0和2.5的发动机账面数据不怎么样，开起来还行。,动力,1,爱它的水平对置发动机
12721,2.5i 的，说明书建议4.8升，并提示下限到上限差额是1升。实际加到上限约5.2升，但是为了避免憋住发动机，建议5.0到5.1升足够。,动力,0,
5986,你知道宝马发动机漏油吗 厂家质量问题,动力,0,
3767,兄弟，上次我去4S店检查火花塞，拆出来没你那么黑，但是也挺黑的，维修师傅说漏机油严重，火花塞上边都有机油了，叫我大修发动机，是这么回事吗,动力,0,
8390,用什么油不是看什么品牌的车，而是看什么发动机。包括有些加油站的工作人员只看品牌加油,动力,0,
9583,你们车主不够团结，加上森林人并没有威胁到其他车，没有什么车黑作乱带节奏如果这个问题真是存在，你们可以去打投诉电话，建什么维权群，媒体曝光，有人引导自然问题就容易被捅出看了斯巴鲁的这代发动机， 烧机油还只是一个小问题。。。。   ,动力,0,
11040,我2.5自吸刚做完六万公里大保养，更换机油机滤，空气滤芯，汽油滤芯，火花塞，清洗节气门，发动机燃烧室，更换刹车油。我自己另外更换了转向助力油。用时三小时。变速箱油和差速器油每4万公里更换。,动力,0,
3275,lz不用怕正好实验一下现款的发动机是不是烧机油，本地15款傲虎车主买回来一直s模式下开，最后在高速上烧机油了，lz本着自己开着爽，还能通过实验验证是否烧机油抖动方式造福广大车主，一举两得！！,动力,0,
15758,水平发动机，润滑难度本身就高，机油换早些应该会降低点磨损，我这样理解，所以5000换的,动力,0,
5942,雪地模式逻辑大多是2档起步，好点的降低发动机输出扭矩，esp介入慢点，有时候遇上冰还打滑有时候遇上坡走不动。而cvt可以1.2档，1.3档，1.5档，2.3档，甚至1.652档起步，略微打滑升到1.732档，控制更精确，本来动力就弱，四驱每个轮子分掉一些，说不定雪地模式更突出呢。    ,动力,0,
12346,楼主，烧机油是概率事件，斯巴鲁和大众都一个样，看你的运气了。根据4S店的说法，16款以后的森林人烧机油情况有所改善。车漆是真薄，不是反话，日系车的通病，如果介意这个，斯巴鲁的车可以一票否决。,外观,-1,车漆是真薄
12346,楼主，烧机油是概率事件，斯巴鲁和大众都一个样，看你的运气了。根据4S店的说法，16款以后的森林人烧机油情况有所改善。车漆是真薄，不是反话，日系车的通病，如果介意这个，斯巴鲁的车可以一票否决。,动力,0,
9254,车漆软，不是主要理由，算我没说！问烧机油，说明我沒彻底了解森？何解？请明示！    ,外观,-1,车漆软
9254,车漆软，不是主要理由，算我没说！问烧机油，说明我沒彻底了解森？何解？请明示！    ,动力,0,
14115,客观说，总体还是不错的，内饰提升了不少，就是这个前脸我不喜欢，前脸倒是2018款的好看，估计操控是新款的好，不过，说实话——现在的森林人操控也很不错,外观,1,前脸倒是2018款的好看
14115,客观说，总体还是不错的，内饰提升了不少，就是这个前脸我不喜欢，前脸倒是2018款的好看，估计操控是新款的好，不过，说实话——现在的森林人操控也很不错,内饰,1,提升了不少
14115,客观说，总体还是不错的，内饰提升了不少，就是这个前脸我不喜欢，前脸倒是2018款的好看，估计操控是新款的好，不过，说实话——现在的森林人操控也很不错,操控,1,也很不错
3978,我也同意。自由光就是样子。唉 空间森林人好一点，看楼主喜欢啥了吧。我刚买森林人，我也纠结过市面上所有三十万上下的车，全都看了一遍，最后淘汰的三辆车是 傲虎 锐界 汉兰达，我来着很好！自由光我也曾经迷过很久，但那时是纯进口的自由光！现在不再喜欢。    ,空间,0,
16497,抛开越野不谈这个前提下，傲虎舒适性真心强于森林人，但森林人天窗比傲虎大，头部空间优于傲虎。,外观,1,
16497,抛开越野不谈这个前提下，傲虎舒适性真心强于森林人，但森林人天窗比傲虎大，头部空间优于傲虎。,舒适性,1,
787,现在考虑傲虎了 ，想空间大点.,空间,0,
3297,看来外观变化 不大，内容是真正有很大变化,外观,0,
12097,外观内饰我看是能完胜了，这代RAV4肯定卖的不错。   ,外观,1,完胜
12097,外观内饰我看是能完胜了，这代RAV4肯定卖的不错。   ,内饰,1,完胜
16335,不好看外观就和RAV4差不多,外观,0,
15317,楼主是想问外观上二者有什么区别吧？好像是没啥区别,外观,0,
14185,不应该，我的车是15款2.5低配的，就有风挡玻璃雨刮位加热。不过从来没用过，下雪将雨刮掀起来，害怕加热弄炸了风挡玻璃，森的玻璃太脆。,配置,0,
6597,罗锅上山坡----前（钱）紧，就买了低配2.5的了。   ,配置,0,
13760,我觉得2.0的买最高配，2.5的可以选择不上eyesight的，觉得有用也可以上，再往高就是钱了,配置,0,
14393,我一个月三千，不过是2.5最低配哈哈哈,配置,0,
4035,变化蛮大的，尾灯，电子手刹，后出风口啊，真像是改款车。其实新平台加上缸内直喷里面的东西换了不少啊,外观,0,
4035,变化蛮大的，尾灯，电子手刹，后出风口啊，真像是改款车。其实新平台加上缸内直喷里面的东西换了不少啊,配置,0,
3933,只有我一个觉得尾灯像煮熟的螃蟹吗？???,外观,0,
10514,主要是森的性能取向用途这些，感觉更适合原来的尾灯风格。其实可以多学习一下路虎，平直的线条用好了绝对是很好看的，但一般设计师用不好。,外观,0,
2940,楼主黑色尾灯框哪里淘的啊？,外观,0,
10666,经典之所以是经典就如经典音乐一样值得时间的检验，这和老不老没关系。牧马人常年保持一贯的设计风格，不是固执，而是文化自信使然。日系车整体外观的垮掉绝非偶然。森林人本身是有自己的文化和设计语言的。可惜的是或许流于世俗，或是寡于内心，完全洗剪吹了～一代名车彻底消失，街上跑的就是奇骏，面包，老款汉兰达加莫名妖娆尾灯的混合体。（轮毂丑的我已无力吐槽）算了，开着四代，好歹还有些影子吧～～～～,外观,-1,莫名妖娆尾灯的混合体
11643,松开刹车，有3秒的驻车时间，我的车没有发生过这种情况,安全性,0,
15113,那有什么完美的改刹车方案吗，用原厂轮毂。据听说wrx的刹车可以用在森的原厂轮毂上。不知道这样行不行。    ,安全性,0,
4583,用翼豹wrx的刹车可以过吗    ,安全性,0,
13145,效果肯定是AP好啊。WRX刹车只能说够用，要刹车好用那还是STI刹车好用点，AP刹车向德系一样前半很好用，后面就一般般了，STI刹车柔和一点，踩多少来多少，所以我喜欢STI刹车.最好后面的也换一下.   ,安全性,0,
